PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	header	virus	country	ID	info	date	division	city	location	label
hCoV-19/Germany/NRW-48/2020|EPI_ISL_425132|2020-03-23	3.67723007793256	1.52673734445467	-8.34753799610648	-0.801150897982482	-4.94173233766839	-7.34560608428646	0.0742047589148879	1.53684555449101	-1.56706841015192	-3.88340752868253	hCoV-19/Germany/NRW-48/2020|EPI_ISL_425132|2020-03-23	hCoV-19	Germany	NRW-48	2020|EPI_ISL_425132|2020-03-23	2020-03-23	Nordrhein-Westfalen	NA	Nordrhein-Westfalen	hCoV-19/Germany/NRW-48/2020|EPI_ISL_425132|2020-03-23
hCoV-19/Germany/NRW-49/2020|EPI_ISL_425133|2020-03-10	-9.28895620143051	-15.4580677823736	4.57601573770262	27.9441500807822	2.38563353421605	-8.20105924828982	10.3232690650581	14.8741759941436	-3.89536474805017	-5.60396363726079	hCoV-19/Germany/NRW-49/2020|EPI_ISL_425133|2020-03-10	hCoV-19	Germany	NRW-49	2020|EPI_ISL_425133|2020-03-10	2020-03-10	Nordrhein-Westfalen	NA	Nordrhein-Westfalen	hCoV-19/Germany/NRW-49/2020|EPI_ISL_425133|2020-03-10
hCoV-19/Germany/NRW-50/2020|EPI_ISL_425134|2020-03-11	-1.06097301447559	-6.35986106842807	4.871032346642	14.3042385952254	1.52422992864642	-3.39998489734306	4.54933101508533	5.06726087901981	-0.0210077127817376	-4.66552355625794	hCoV-19/Germany/NRW-50/2020|EPI_ISL_425134|2020-03-11	hCoV-19	Germany	NRW-50	2020|EPI_ISL_425134|2020-03-11	2020-03-11	Nordrhein-Westfalen	NA	Nordrhein-Westfalen	hCoV-19/Germany/NRW-50/2020|EPI_ISL_425134|2020-03-11
hCoV-19/Germany/NRW-51/2020|EPI_ISL_425135|2020-03-13	-10.3596479188233	-17.3933281642028	6.64431360408221	28.9689164777587	1.85248223551227	-7.72508709164414	8.91816955180156	14.3256422708281	-3.8668077672927	-4.36161645988838	hCoV-19/Germany/NRW-51/2020|EPI_ISL_425135|2020-03-13	hCoV-19	Germany	NRW-51	2020|EPI_ISL_425135|2020-03-13	2020-03-13	Nordrhein-Westfalen	NA	Nordrhein-Westfalen	hCoV-19/Germany/NRW-51/2020|EPI_ISL_425135|2020-03-13
hCoV-19/Germany/NRW-52/2020|EPI_ISL_425136|2020-03-14	5.23610938678222	-2.95038892198901	-1.02743490813599	2.26267253976023	0.869288572856434	-0.863350228278983	1.82862794214067	2.16587133395753	-0.606270151661305	-1.96122502464158	hCoV-19/Germany/NRW-52/2020|EPI_ISL_425136|2020-03-14	hCoV-19	Germany	NRW-52	2020|EPI_ISL_425136|2020-03-14	2020-03-14	Nordrhein-Westfalen	NA	Nordrhein-Westfalen	hCoV-19/Germany/NRW-52/2020|EPI_ISL_425136|2020-03-14
hCoV-19/Germany/NRW-53/2020|EPI_ISL_425137|2020-03-14	-14.0935641393904	-21.6447267488726	9.21282271712924	32.2787227408574	2.0321701804887	-8.7924513839951	4.99356153960406	16.9463939115313	-5.37335831309226	-4.09374686455011	hCoV-19/Germany/NRW-53/2020|EPI_ISL_425137|2020-03-14	hCoV-19	Germany	NRW-53	2020|EPI_ISL_425137|2020-03-14	2020-03-14	Nordrhein-Westfalen	NA	Nordrhein-Westfalen	hCoV-19/Germany/NRW-53/2020|EPI_ISL_425137|2020-03-14
hCoV-19/Germany/NRW-54/2020|EPI_ISL_425140|2020-03-20	-9.52185016422655	-15.7308516406082	5.53080347070475	28.2171835592153	2.01014544195381	-7.20615937144898	10.8381541751947	13.7068310031364	-3.45311896149414	-5.85910159844894	hCoV-19/Germany/NRW-54/2020|EPI_ISL_425140|2020-03-20	hCoV-19	Germany	NRW-54	2020|EPI_ISL_425140|2020-03-20	2020-03-20	Nordrhein-Westfalen	NA	Nordrhein-Westfalen	hCoV-19/Germany/NRW-54/2020|EPI_ISL_425140|2020-03-20
hCoV-19/Germany/NRW-55/2020|EPI_ISL_425141|2020-03-20	-8.50531816117667	-15.6034536761417	6.23301541123953	29.3935256708397	2.85596216028893	-7.70609255969033	10.8191125886966	13.9992754471821	-3.11081969330707	-5.49138375735527	hCoV-19/Germany/NRW-55/2020|EPI_ISL_425141|2020-03-20	hCoV-19	Germany	NRW-55	2020|EPI_ISL_425141|2020-03-20	2020-03-20	Nordrhein-Westfalen	NA	Nordrhein-Westfalen	hCoV-19/Germany/NRW-55/2020|EPI_ISL_425141|2020-03-20
hCoV-19/Hungary/mbl1/2020|EPI_ISL_416426|2020-03-17	7.8846878732746	-0.969239999701229	-0.290691727301555	-2.3736222340682	0.895563467904057	0.196803064661706	0.088841557750433	0.304591451050651	0.210941190061909	0.226510506171083	hCoV-19/Hungary/mbl1/2020|EPI_ISL_416426|2020-03-17	hCoV-19	Hungary	mbl1	2020|EPI_ISL_416426|2020-03-17	2020-03-17	unknown	NA	Hungary	hCoV-19/Hungary/mbl1/2020|EPI_ISL_416426|2020-03-17
hCoV-19/Ireland/COR-20134/2020|EPI_ISL_414487|2020-03-04	7.1047192032024	1.08958006156354	0.603302157254521	-1.16470557698094	0.0783239006209055	0.212280288082634	0.308752870056747	-0.927888331672716	0.137764509001319	0.772277873910404	hCoV-19/Ireland/COR-20134/2020|EPI_ISL_414487|2020-03-04	hCoV-19	Ireland	COR-20134	2020|EPI_ISL_414487|2020-03-04	2020-03-04	unknown	NA	Ireland	hCoV-19/Ireland/COR-20134/2020|EPI_ISL_414487|2020-03-04
hCoV-19/Ireland/Dublin-19072/2020|EPI_ISL_414584|2020-03-02	6.47580430297731	-1.32956524171944	-0.742149224003945	-0.339498794408404	0.391904480893933	0.454662844867492	-0.963964488973721	-0.41796847936178	-0.851013400740238	-0.493227814861991	hCoV-19/Ireland/Dublin-19072/2020|EPI_ISL_414584|2020-03-02	hCoV-19	Ireland	Dublin-19072	2020|EPI_ISL_414584|2020-03-02	2020-03-02	unknown	NA	Ireland	hCoV-19/Ireland/Dublin-19072/2020|EPI_ISL_414584|2020-03-02
hCoV-19/Ireland/Limerick-19933/2020|EPI_ISL_414585|2020-03-03	6.13001313012324	-0.967215278829417	-0.589573806304808	-0.339601979184467	0.178949199983793	0.0938651053682729	-1.37492369709087	-0.451704073216836	-0.60649008727094	-0.384898603269188	hCoV-19/Ireland/Limerick-19933/2020|EPI_ISL_414585|2020-03-03	hCoV-19	Ireland	Limerick-19933	2020|EPI_ISL_414585|2020-03-03	2020-03-03	unknown	NA	Ireland	hCoV-19/Ireland/Limerick-19933/2020|EPI_ISL_414585|2020-03-03
hCoV-19/Ireland/Limerick-19934/2020|EPI_ISL_414586|2020-03-03	7.75603680439089	-0.535403274984464	-0.305674926635564	-1.29116902161965	0.80571189712377	0.420156744712882	-0.455466708482912	0.0467738873232604	-0.28438068365168	-0.632041567559435	hCoV-19/Ireland/Limerick-19934/2020|EPI_ISL_414586|2020-03-03	hCoV-19	Ireland	Limerick-19934	2020|EPI_ISL_414586|2020-03-03	2020-03-03	unknown	NA	Ireland	hCoV-19/Ireland/Limerick-19934/2020|EPI_ISL_414586|2020-03-03
hCoV-19/Ireland/Limerick-19935/2020|EPI_ISL_414587|2020-03-03	7.65695725866184	-0.433894425967975	-0.465254398212511	-1.77668609309563	0.450285608470908	-0.0618964303205721	0.00101572835047869	-0.0540356864539284	-0.296104622568544	-0.275826218099241	hCoV-19/Ireland/Limerick-19935/2020|EPI_ISL_414587|2020-03-03	hCoV-19	Ireland	Limerick-19935	2020|EPI_ISL_414587|2020-03-03	2020-03-03	unknown	NA	Ireland	hCoV-19/Ireland/Limerick-19935/2020|EPI_ISL_414587|2020-03-03
hCoV-19/Italy/CDG1/2020|EPI_ISL_412973|2020-02-20	7.65695725866184	-0.433894425967975	-0.465254398212511	-1.77668609309563	0.450285608470908	-0.0618964303205721	0.00101572835047869	-0.0540356864539284	-0.296104622568544	-0.275826218099241	hCoV-19/Italy/CDG1/2020|EPI_ISL_412973|2020-02-20	hCoV-19	Italy	CDG1	2020|EPI_ISL_412973|2020-02-20	2020-02-20	unknown	NA	Italy	hCoV-19/Italy/CDG1/2020|EPI_ISL_412973|2020-02-20
hCoV-19/Italy/INMI1-cs/2020|EPI_ISL_410546|2020-01-31	7.05110449523423	1.14412195351292	0.304068207822656	-1.13317349496593	0.182345554605585	0.297700584131616	0.404414981470162	-1.36188854900317	0.528743793648681	0.806236536321906	hCoV-19/Italy/INMI1-cs/2020|EPI_ISL_410546|2020-01-31	hCoV-19	Italy	INMI1-cs	2020|EPI_ISL_410546|2020-01-31	2020-01-31	unknown	NA	Italy	hCoV-19/Italy/INMI1-cs/2020|EPI_ISL_410546|2020-01-31
hCoV-19/Italy/INMI1-isl/2020|EPI_ISL_410545|2020-01-29	7.04972074407317	1.09147779189733	0.346429228636713	-0.506203691099717	-0.560522064042297	-0.138919525816443	0.354721992329262	-1.75260427252411	1.19624225589173	0.109788923732072	hCoV-19/Italy/INMI1-isl/2020|EPI_ISL_410545|2020-01-29	hCoV-19	Italy	INMI1-isl	2020|EPI_ISL_410545|2020-01-29	2020-01-29	unknown	NA	Italy	hCoV-19/Italy/INMI1-isl/2020|EPI_ISL_410545|2020-01-29
hCoV-19/Italy/SPL1/2020|EPI_ISL_412974|2020-01-29	7.21024779593124	1.02059132667185	0.486280327449961	-1.10939924528345	0.188158760023449	0.38612049689545	0.302999612163453	-1.27190402430085	0.424987759256972	0.647380711341376	hCoV-19/Italy/SPL1/2020|EPI_ISL_412974|2020-01-29	hCoV-19	Italy	SPL1	2020|EPI_ISL_412974|2020-01-29	2020-01-29	unknown	NA	Italy	hCoV-19/Italy/SPL1/2020|EPI_ISL_412974|2020-01-29
hCoV-19/Italy/UniSR1/2020|EPI_ISL_413489|2020-03-03	7.50803811000947	-0.784187320932288	-0.311877448561675	-1.62711421944768	0.538778468018625	0.908700962473294	1.48874794701422	0.0847458172711239	0.0654313672884528	-0.212650416063181	hCoV-19/Italy/UniSR1/2020|EPI_ISL_413489|2020-03-03	hCoV-19	Italy	UniSR1	2020|EPI_ISL_413489|2020-03-03	2020-03-03	unknown	NA	Italy	hCoV-19/Italy/UniSR1/2020|EPI_ISL_413489|2020-03-03
hCoV-19/Luxembourg/Lux1/2020|EPI_ISL_413593|2020-02-29	7.45627577780417	-0.539012422708298	-0.0253089828230376	-2.42915279326344	0.253634981008679	-0.00594460251638706	0.390997169970047	0.50593958205038	0.917448357326151	1.21358868292075	hCoV-19/Luxembourg/Lux1/2020|EPI_ISL_413593|2020-02-29	hCoV-19	Luxembourg	Lux1	2020|EPI_ISL_413593|2020-02-29	2020-02-29	unknown	NA	Luxembourg	hCoV-19/Luxembourg/Lux1/2020|EPI_ISL_413593|2020-02-29
hCoV-19/Netherlands/Andel_1365066/2020|EPI_ISL_413564|2020-03-01	6.7575062130916	2.07770994885982	1.13411378253876	-1.1503649650858	-0.316353917675971	0.524379826826307	0.376383993127776	-0.748188784274142	0.341014909082904	1.1559526491391	hCoV-19/Netherlands/Andel_1365066/2020|EPI_ISL_413564|2020-03-01	hCoV-19	Netherlands	Andel_1365066	2020|EPI_ISL_413564|2020-03-01	2020-03-01	unknown	NA	Netherlands	hCoV-19/Netherlands/Andel_1365066/2020|EPI_ISL_413564|2020-03-01
hCoV-19/Netherlands/Berlicum_1363564/2020|EPI_ISL_413565|2020-02-24	-42.2796164828322	5.21127615884867	-8.21940417700497	-14.6504668857572	12.7579654910858	-0.800570050330667	1.87879640285576	2.19116650967328	5.20474911110224	13.6910102417402	hCoV-19/Netherlands/Berlicum_1363564/2020|EPI_ISL_413565|2020-02-24	hCoV-19	Netherlands	Berlicum_1363564	2020|EPI_ISL_413565|2020-02-24	2020-02-24	unknown	NA	Netherlands	hCoV-19/Netherlands/Berlicum_1363564/2020|EPI_ISL_413565|2020-02-24
hCoV-19/Netherlands/Blaricum_1364780/2020|EPI_ISL_413566|2020-03-02	7.65695725866184	-0.433894425967975	-0.465254398212511	-1.77668609309563	0.450285608470908	-0.0618964303205721	0.00101572835047869	-0.0540356864539284	-0.296104622568544	-0.275826218099241	hCoV-19/Netherlands/Blaricum_1364780/2020|EPI_ISL_413566|2020-03-02	hCoV-19	Netherlands	Blaricum_1364780	2020|EPI_ISL_413566|2020-03-02	2020-03-02	unknown	NA	Netherlands	hCoV-19/Netherlands/Blaricum_1364780/2020|EPI_ISL_413566|2020-03-02
hCoV-19/Netherlands/Coevorden_1363618/2020|EPI_ISL_413567|2020	-17.2080549510328	38.2974781813851	16.5475318135855	0.0287305910512967	-9.47304379644136	4.22442465407459	-6.08853880728669	8.95718873923896	2.66043550728923	2.9714082662504	hCoV-19/Netherlands/Coevorden_1363618/2020|EPI_ISL_413567|2020	hCoV-19	Netherlands	Coevorden_1363618	2020|EPI_ISL_413567|2020	2020	unknown	NA	Netherlands	hCoV-19/Netherlands/Coevorden_1363618/2020|EPI_ISL_413567|2020
hCoV-19/Netherlands/Dalen_1363624/2020|EPI_ISL_413568|2020-03-01	6.66648920125933	3.17106161437165	1.37546722403177	-1.30711534420843	-0.438650848297427	0.605361605179987	0.12376699087829	-0.850710260730293	0.297014134863754	1.59718310341643	hCoV-19/Netherlands/Dalen_1363624/2020|EPI_ISL_413568|2020-03-01	hCoV-19	Netherlands	Dalen_1363624	2020|EPI_ISL_413568|2020-03-01	2020-03-01	unknown	NA	Netherlands	hCoV-19/Netherlands/Dalen_1363624/2020|EPI_ISL_413568|2020-03-01
hCoV-19/Netherlands/Delft_1363424/2020|EPI_ISL_413569|2020-02-28	-31.493717608285	1.41711748696187	-8.7095377977532	14.6963523127466	-34.9655482586984	77.8558228973185	11.6296172922607	-0.161356274595252	-19.3491304202877	-7.57421497842524	hCoV-19/Netherlands/Delft_1363424/2020|EPI_ISL_413569|2020-02-28	hCoV-19	Netherlands	Delft_1363424	2020|EPI_ISL_413569|2020-02-28	2020-02-28	unknown	NA	Netherlands	hCoV-19/Netherlands/Delft_1363424/2020|EPI_ISL_413569|2020-02-28
hCoV-19/Netherlands/Diemen_1363454/2020|EPI_ISL_413570|2020-02-28	-31.5886183325371	0.874832130809733	-8.65521733208804	15.5002007804404	-35.3922806194048	79.156323172669	11.7531800962272	-0.119870038524716	-19.5801763163156	-7.3367961284274	hCoV-19/Netherlands/Diemen_1363454/2020|EPI_ISL_413570|2020-02-28	hCoV-19	Netherlands	Diemen_1363454	2020|EPI_ISL_413570|2020-02-28	2020-02-28	unknown	NA	Netherlands	hCoV-19/Netherlands/Diemen_1363454/2020|EPI_ISL_413570|2020-02-28
hCoV-19/Netherlands/Eindhoven_1363782/2020|EPI_ISL_413571|2020-03-02	7.92972709596498	-0.609832630155226	-0.981386955374072	-2.35195538195373	1.08403385216165	0.380310668413024	0.763346992140732	-0.199747710302978	0.830209658897335	0.948341803996237	hCoV-19/Netherlands/Eindhoven_1363782/2020|EPI_ISL_413571|2020-03-02	hCoV-19	Netherlands	Eindhoven_1363782	2020|EPI_ISL_413571|2020-03-02	2020-03-02	unknown	NA	Netherlands	hCoV-19/Netherlands/Eindhoven_1363782/2020|EPI_ISL_413571|2020-03-02
hCoV-19/Netherlands/Flevoland_1/2020|EPI_ISL_415460|2020-03-09	7.64536451529191	-0.418975231650257	-0.987783818051887	-2.04346227233931	0.372367132818118	-0.237035882695273	-0.236010842015911	0.197841059561876	-0.410487742181786	-0.480325114795669	hCoV-19/Netherlands/Flevoland_1/2020|EPI_ISL_415460|2020-03-09	hCoV-19	Netherlands	Flevoland_1	2020|EPI_ISL_415460|2020-03-09	2020-03-09	unknown	NA	Netherlands	hCoV-19/Netherlands/Flevoland_1/2020|EPI_ISL_415460|2020-03-09
hCoV-19/Netherlands/Gelderland_1/2020|EPI_ISL_414423|2020-03-02	8.00274843151591	-0.796244388857997	-0.617829815911651	-1.77658290831957	0.663240889381048	0.298901309178648	0.411974936467621	-0.0203000925988726	-0.540627936037846	-0.384155429692044	hCoV-19/Netherlands/Gelderland_1/2020|EPI_ISL_414423|2020-03-02	hCoV-19	Netherlands	Gelderland_1	2020|EPI_ISL_414423|2020-03-02	2020-03-02	unknown	NA	Netherlands	hCoV-19/Netherlands/Gelderland_1/2020|EPI_ISL_414423|2020-03-02
hCoV-19/Netherlands/Gelderland_1/2020|EPI_ISL_415461|2020-03-10	7.3651606667184	0.0514491651971378	0.413564653141189	0.0132642004828036	-0.185804349752918	0.711192732924014	1.30516058339801	-0.127438285748898	1.01698151254509	1.41471370656082	hCoV-19/Netherlands/Gelderland_1/2020|EPI_ISL_415461|2020-03-10	hCoV-19	Netherlands	Gelderland_1	2020|EPI_ISL_415461|2020-03-10	2020-03-10	unknown	NA	Netherlands	hCoV-19/Netherlands/Gelderland_1/2020|EPI_ISL_415461|2020-03-10
hCoV-19/Netherlands/Gelderland_2/2020|EPI_ISL_415462|2020-03-09	7.53342848779804	-0.538731454525607	-0.353269332534151	-1.88387730144699	0.663262419544956	-0.116020204846396	-0.253959759996127	-0.534031317480027	-0.587015631964557	-0.354907242197354	hCoV-19/Netherlands/Gelderland_2/2020|EPI_ISL_415462|2020-03-09	hCoV-19	Netherlands	Gelderland_2	2020|EPI_ISL_415462|2020-03-09	2020-03-09	unknown	NA	Netherlands	hCoV-19/Netherlands/Gelderland_2/2020|EPI_ISL_415462|2020-03-09
hCoV-19/Netherlands/Gelderland_3/2020|EPI_ISL_415463|2020-03-09	8.00274843151591	-0.796244388857997	-0.617829815911651	-1.77658290831957	0.663240889381048	0.298901309178648	0.411974936467621	-0.0203000925988726	-0.540627936037846	-0.384155429692044	hCoV-19/Netherlands/Gelderland_3/2020|EPI_ISL_415463|2020-03-09	hCoV-19	Netherlands	Gelderland_3	2020|EPI_ISL_415463|2020-03-09	2020-03-09	unknown	NA	Netherlands	hCoV-19/Netherlands/Gelderland_3/2020|EPI_ISL_415463|2020-03-09
hCoV-19/Netherlands/Haarlem_1363688/2020|EPI_ISL_413572|2020-03-01	7.5767076044678	-0.493673189330759	-1.67224166841684	-2.40140122772132	0.35431398985956	-0.403871380190278	-0.332076054871774	0.0611993602820378	-0.854924529877989	-0.811580301508016	hCoV-19/Netherlands/Haarlem_1363688/2020|EPI_ISL_413572|2020-03-01	hCoV-19	Netherlands	Haarlem_1363688	2020|EPI_ISL_413572|2020-03-01	2020-03-01	unknown	NA	Netherlands	hCoV-19/Netherlands/Haarlem_1363688/2020|EPI_ISL_413572|2020-03-01
hCoV-19/Netherlands/Hardinxveld_Giessendam_1364806/2020|EPI_ISL_413573|2020-03-02	6.79373594471817	2.47046395288164	1.53171877017971	-0.868531274621615	-0.284651692381616	0.403145588940249	0.674712673847726	-0.579707102910658	-0.0105912486275144	1.29138345799154	hCoV-19/Netherlands/Hardinxveld_Giessendam_1364806/2020|EPI_ISL_413573|2020-03-02	hCoV-19	Netherlands	Hardinxveld_Giessendam_1364806	2020|EPI_ISL_413573|2020-03-02	2020-03-02	unknown	NA	Netherlands	hCoV-19/Netherlands/Hardinxveld_Giessendam_1364806/2020|EPI_ISL_413573|2020-03-02
hCoV-19/Netherlands/Helmond_1363548/2020|EPI_ISL_413574|2020-02-29	7.63542401767239	-1.11710031567358	-0.466096710018145	-1.50809786066052	0.572092881321614	1.2730179028393	0.0772966071769379	-0.143823889759932	-0.604049151810997	-0.079643171608452	hCoV-19/Netherlands/Helmond_1363548/2020|EPI_ISL_413574|2020-02-29	hCoV-19	Netherlands	Helmond_1363548	2020|EPI_ISL_413574|2020-02-29	2020-02-29	unknown	NA	Netherlands	hCoV-19/Netherlands/Helmond_1363548/2020|EPI_ISL_413574|2020-02-29
hCoV-19/Netherlands/Limburg_2/2020|EPI_ISL_414424|2020-03-03	8.00274843151591	-0.796244388857997	-0.617829815911651	-1.77658290831957	0.663240889381048	0.298901309178648	0.411974936467621	-0.0203000925988726	-0.540627936037846	-0.384155429692044	hCoV-19/Netherlands/Limburg_2/2020|EPI_ISL_414424|2020-03-03	hCoV-19	Netherlands	Limburg_2	2020|EPI_ISL_414424|2020-03-03	2020-03-03	unknown	NA	Netherlands	hCoV-19/Netherlands/Limburg_2/2020|EPI_ISL_414424|2020-03-03
hCoV-19/Netherlands/Limburg_3/2020|EPI_ISL_414425|2020-03-03	7.95869681996281	-0.879224539963289	-0.502643453784008	-2.19458766933273	0.416256630915719	-0.0634436168766972	0.60060712129151	0.0845343950748555	-0.104536924257793	-0.237641316203724	hCoV-19/Netherlands/Limburg_3/2020|EPI_ISL_414425|2020-03-03	hCoV-19	Netherlands	Limburg_3	2020|EPI_ISL_414425|2020-03-03	2020-03-03	unknown	NA	Netherlands	hCoV-19/Netherlands/Limburg_3/2020|EPI_ISL_414425|2020-03-03
hCoV-19/Netherlands/Limburg_4/2020|EPI_ISL_414426|2020-03-03	7.65891994063086	-0.0779811893238947	1.40781553868563	0.817857056267121	0.148520704864105	0.191907189643628	0.80807070224693	-1.22524522796501	-0.0291165748386648	1.7825670610621	hCoV-19/Netherlands/Limburg_4/2020|EPI_ISL_414426|2020-03-03	hCoV-19	Netherlands	Limburg_4	2020|EPI_ISL_414426|2020-03-03	2020-03-03	unknown	NA	Netherlands	hCoV-19/Netherlands/Limburg_4/2020|EPI_ISL_414426|2020-03-03
hCoV-19/Netherlands/Limburg_5/2020|EPI_ISL_414448|2020-03-04	8.07548544373332	-0.438224841959498	-0.362792649282844	-2.07410370081485	1.54504171454579	-0.37296982357482	0.00309510800486823	0.575386021669356	-1.05064675089464	0.305247599030399	hCoV-19/Netherlands/Limburg_5/2020|EPI_ISL_414448|2020-03-04	hCoV-19	Netherlands	Limburg_5	2020|EPI_ISL_414448|2020-03-04	2020-03-04	unknown	NA	Netherlands	hCoV-19/Netherlands/Limburg_5/2020|EPI_ISL_414448|2020-03-04
hCoV-19/Netherlands/Limburg_6/2020|EPI_ISL_414427|2020-03-03	-80.3741536404872	10.4545249035191	-2.98747605302213	13.8891919233195	27.44283345277	21.7647442760459	45.9937014424597	-15.1259986167974	113.004873940596	104.471956666642	hCoV-19/Netherlands/Limburg_6/2020|EPI_ISL_414427|2020-03-03	hCoV-19	Netherlands	Limburg_6	2020|EPI_ISL_414427|2020-03-03	2020-03-03	unknown	NA	Netherlands	hCoV-19/Netherlands/Limburg_6/2020|EPI_ISL_414427|2020-03-03
hCoV-19/Netherlands/Limburg_7/2020|EPI_ISL_415464|2020	7.29905887426294	0.850321696958045	0.789810752335641	-0.914665930621565	-0.106103898886844	0.23078136049814	0.0610644564824532	-1.49910340993083	0.290728756512719	0.967298922805247	hCoV-19/Netherlands/Limburg_7/2020|EPI_ISL_415464|2020	hCoV-19	Netherlands	Limburg_7	2020|EPI_ISL_415464|2020	2020	unknown	NA	Netherlands	hCoV-19/Netherlands/Limburg_7/2020|EPI_ISL_415464|2020
hCoV-19/Netherlands/Loon_op_zand_1363512/2020|EPI_ISL_413576|2020-02-29	-17.2080549510328	38.2974781813851	16.5475318135855	0.0287305910512967	-9.47304379644136	4.22442465407459	-6.08853880728669	8.95718873923896	2.66043550728923	2.9714082662504	hCoV-19/Netherlands/Loon_op_zand_1363512/2020|EPI_ISL_413576|2020-02-29	hCoV-19	Netherlands	Loon_op_zand_1363512	2020|EPI_ISL_413576|2020-02-29	2020-02-29	unknown	NA	Netherlands	hCoV-19/Netherlands/Loon_op_zand_1363512/2020|EPI_ISL_413576|2020-02-29
hCoV-19/Netherlands/NA_1/2020|EPI_ISL_415465|2020-03-10	7.64536451529191	-0.418975231650257	-0.987783818051887	-2.04346227233931	0.372367132818118	-0.237035882695273	-0.236010842015911	0.197841059561876	-0.410487742181786	-0.480325114795669	hCoV-19/Netherlands/NA_1/2020|EPI_ISL_415465|2020-03-10	hCoV-19	Netherlands	NA_1	2020|EPI_ISL_415465|2020-03-10	2020-03-10	unknown	NA	Netherlands	hCoV-19/Netherlands/NA_1/2020|EPI_ISL_415465|2020-03-10
hCoV-19/Netherlands/NA_10/2020|EPI_ISL_415466|2020-03-09	7.64536451529191	-0.418975231650257	-0.987783818051887	-2.04346227233931	0.372367132818118	-0.237035882695273	-0.236010842015911	0.197841059561876	-0.410487742181786	-0.480325114795669	hCoV-19/Netherlands/NA_10/2020|EPI_ISL_415466|2020-03-09	hCoV-19	Netherlands	NA_10	2020|EPI_ISL_415466|2020-03-09	2020-03-09	unknown	NA	Netherlands	hCoV-19/Netherlands/NA_10/2020|EPI_ISL_415466|2020-03-09
hCoV-19/Netherlands/NA_11/2020|EPI_ISL_415467|2020-03-10	7.8619393919358	-1.11532339502333	-1.37918778947657	-1.77257770126691	0.0851295999242139	-0.240203204487029	0.518097229647342	0.490467131785764	-1.29312783580264	0.410783376544187	hCoV-19/Netherlands/NA_11/2020|EPI_ISL_415467|2020-03-10	hCoV-19	Netherlands	NA_11	2020|EPI_ISL_415467|2020-03-10	2020-03-10	unknown	NA	Netherlands	hCoV-19/Netherlands/NA_11/2020|EPI_ISL_415467|2020-03-10
hCoV-19/Netherlands/NA_12/2020|EPI_ISL_415468|2020-03-10	8.24598823293218	-1.20986302790977	-0.875094276076881	-1.71579654481525	0.683235659016333	0.443933191620498	0.675362385702396	0.157126710275683	-0.674372235782322	-0.357835300294497	hCoV-19/Netherlands/NA_12/2020|EPI_ISL_415468|2020-03-10	hCoV-19	Netherlands	NA_12	2020|EPI_ISL_415468|2020-03-10	2020-03-10	unknown	NA	Netherlands	hCoV-19/Netherlands/NA_12/2020|EPI_ISL_415468|2020-03-10
hCoV-19/Netherlands/NA_13/2020|EPI_ISL_415469|2020-03-10	7.64536451529191	-0.418975231650257	-0.987783818051887	-2.04346227233931	0.372367132818118	-0.237035882695273	-0.236010842015911	0.197841059561876	-0.410487742181786	-0.480325114795669	hCoV-19/Netherlands/NA_13/2020|EPI_ISL_415469|2020-03-10	hCoV-19	Netherlands	NA_13	2020|EPI_ISL_415469|2020-03-10	2020-03-10	unknown	NA	Netherlands	hCoV-19/Netherlands/NA_13/2020|EPI_ISL_415469|2020-03-10
hCoV-19/Netherlands/NA_14/2020|EPI_ISL_415470|2020-03-10	-3.62840947391507	15.535160519435	7.96051510413011	0.692019718290367	-3.23081154264506	-5.37121390090759	0.496063047988941	1.77783477775721	-2.81043824555438	-2.3623831770658	hCoV-19/Netherlands/NA_14/2020|EPI_ISL_415470|2020-03-10	hCoV-19	Netherlands	NA_14	2020|EPI_ISL_415470|2020-03-10	2020-03-10	unknown	NA	Netherlands	hCoV-19/Netherlands/NA_14/2020|EPI_ISL_415470|2020-03-10
hCoV-19/Netherlands/NA_15/2020|EPI_ISL_415471|2020-03-11	7.95869681996281	-0.879224539963289	-0.502643453784008	-2.19458766933273	0.416256630915719	-0.0634436168766972	0.60060712129151	0.0845343950748555	-0.104536924257793	-0.237641316203724	hCoV-19/Netherlands/NA_15/2020|EPI_ISL_415471|2020-03-11	hCoV-19	Netherlands	NA_15	2020|EPI_ISL_415471|2020-03-11	2020-03-11	unknown	NA	Netherlands	hCoV-19/Netherlands/NA_15/2020|EPI_ISL_415471|2020-03-11
hCoV-19/Netherlands/NA_16/2020|EPI_ISL_415472|2020-03-11	7.90292100126045	0.0760342984630516	-0.580240981091968	-1.41792155760523	0.30292466929983	-0.369423647833976	-0.190954894604352	-0.224727435404256	-0.669978287333056	-0.158751136067608	hCoV-19/Netherlands/NA_16/2020|EPI_ISL_415472|2020-03-11	hCoV-19	Netherlands	NA_16	2020|EPI_ISL_415472|2020-03-11	2020-03-11	unknown	NA	Netherlands	hCoV-19/Netherlands/NA_16/2020|EPI_ISL_415472|2020-03-11
