"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"header"	"virus"	"country"	"ID"	"info"	"date"	"division"	"city"	"location"	"label"
"hCoV-19/Germany/NRW-46/2020|EPI_ISL_425130|2020-03-21"	-131.0855820948	-28.1725912129849	-43.6716590475978	-1.4992326803768	-10.4709152479928	2.41401433413978	-8.70988509863903	-0.590214843521867	1.13734642906496	15.1143404061288	"hCoV-19/Germany/NRW-46/2020|EPI_ISL_425130|2020-03-21"	"hCoV-19"	"Germany"	"NRW-46"	"2020|EPI_ISL_425130|2020-03-21"	"2020-03-21"	"Nordrhein-Westfalen"	NA	"Nordrhein-Westfalen"	"hCoV-19/Germany/NRW-46/2020|EPI_ISL_425130|2020-03-21"
"hCoV-19/Germany/NRW-47/2020|EPI_ISL_425131|2020-03-20"	-130.991124353343	5.32412261245856	-0.79649867158419	0.580108422032377	-1.27313500472783	0.52274852143285	-1.52135082140088	1.68427095276733	0.274860082876471	-0.160038919268506	"hCoV-19/Germany/NRW-47/2020|EPI_ISL_425131|2020-03-20"	"hCoV-19"	"Germany"	"NRW-47"	"2020|EPI_ISL_425131|2020-03-20"	"2020-03-20"	"Nordrhein-Westfalen"	NA	"Nordrhein-Westfalen"	"hCoV-19/Germany/NRW-47/2020|EPI_ISL_425131|2020-03-20"
"hCoV-19/Germany/NRW-48/2020|EPI_ISL_425132|2020-03-23"	-130.798062975914	4.62803923124529	0.00477667079882672	0.83213469854805	0.447824942678628	0.830800735159686	3.50194308209257	5.01727936698235	-4.91104826340029	-18.9144726525344	"hCoV-19/Germany/NRW-48/2020|EPI_ISL_425132|2020-03-23"	"hCoV-19"	"Germany"	"NRW-48"	"2020|EPI_ISL_425132|2020-03-23"	"2020-03-23"	"Nordrhein-Westfalen"	NA	"Nordrhein-Westfalen"	"hCoV-19/Germany/NRW-48/2020|EPI_ISL_425132|2020-03-23"
"hCoV-19/Germany/NRW-49/2020|EPI_ISL_425133|2020-03-10"	-129.277173862846	4.52276964877079	-0.428221863224415	0.474064349170241	-1.64880921052375	0.660871783818818	-1.59098181687305	1.35644590720574	0.232075831017146	-0.391670672136633	"hCoV-19/Germany/NRW-49/2020|EPI_ISL_425133|2020-03-10"	"hCoV-19"	"Germany"	"NRW-49"	"2020|EPI_ISL_425133|2020-03-10"	"2020-03-10"	"Nordrhein-Westfalen"	NA	"Nordrhein-Westfalen"	"hCoV-19/Germany/NRW-49/2020|EPI_ISL_425133|2020-03-10"
"hCoV-19/Germany/NRW-50/2020|EPI_ISL_425134|2020-03-11"	-130.029929976261	-9.02487809136654	2.61016897007677	0.458699819793035	4.54706137067083	-2.15908743101319	8.17993500402791	-4.66507351262483	3.41973940689228	9.50467577667091	"hCoV-19/Germany/NRW-50/2020|EPI_ISL_425134|2020-03-11"	"hCoV-19"	"Germany"	"NRW-50"	"2020|EPI_ISL_425134|2020-03-11"	"2020-03-11"	"Nordrhein-Westfalen"	NA	"Nordrhein-Westfalen"	"hCoV-19/Germany/NRW-50/2020|EPI_ISL_425134|2020-03-11"
"hCoV-19/Germany/NRW-51/2020|EPI_ISL_425135|2020-03-13"	-129.145400798401	3.00376423478256	-0.112634224489833	0.253427060516808	-1.27123369166919	0.447743174002218	-1.00364174028381	-0.256190703083067	0.0823961561136624	-0.461565265768739	"hCoV-19/Germany/NRW-51/2020|EPI_ISL_425135|2020-03-13"	"hCoV-19"	"Germany"	"NRW-51"	"2020|EPI_ISL_425135|2020-03-13"	"2020-03-13"	"Nordrhein-Westfalen"	NA	"Nordrhein-Westfalen"	"hCoV-19/Germany/NRW-51/2020|EPI_ISL_425135|2020-03-13"
"hCoV-19/Germany/NRW-52/2020|EPI_ISL_425136|2020-03-14"	-130.790690821563	5.46707803897902	-0.783072552498838	0.599110449650331	-1.45217274685673	0.587002587837328	-1.67171357117765	1.79933980320786	0.295996228800958	-0.214483313574919	"hCoV-19/Germany/NRW-52/2020|EPI_ISL_425136|2020-03-14"	"hCoV-19"	"Germany"	"NRW-52"	"2020|EPI_ISL_425136|2020-03-14"	"2020-03-14"	"Nordrhein-Westfalen"	NA	"Nordrhein-Westfalen"	"hCoV-19/Germany/NRW-52/2020|EPI_ISL_425136|2020-03-14"
"hCoV-19/Germany/NRW-53/2020|EPI_ISL_425137|2020-03-14"	-128.719855212644	4.47286306578007	-0.381625087525678	0.460739040286298	-1.98681994452765	0.714983603241548	-1.79932365674756	1.33359965846091	0.226434647291553	-0.374485341968752	"hCoV-19/Germany/NRW-53/2020|EPI_ISL_425137|2020-03-14"	"hCoV-19"	"Germany"	"NRW-53"	"2020|EPI_ISL_425137|2020-03-14"	"2020-03-14"	"Nordrhein-Westfalen"	NA	"Nordrhein-Westfalen"	"hCoV-19/Germany/NRW-53/2020|EPI_ISL_425137|2020-03-14"
"hCoV-19/Germany/NRW-54/2020|EPI_ISL_425140|2020-03-20"	-129.273042881247	4.36642433246373	-0.24865116966574	0.421905079616313	-2.01648097108844	0.74321758591711	-1.70426183198104	-0.524138694000831	0.163926077127027	-0.992436716142266	"hCoV-19/Germany/NRW-54/2020|EPI_ISL_425140|2020-03-20"	"hCoV-19"	"Germany"	"NRW-54"	"2020|EPI_ISL_425140|2020-03-20"	"2020-03-20"	"Nordrhein-Westfalen"	NA	"Nordrhein-Westfalen"	"hCoV-19/Germany/NRW-54/2020|EPI_ISL_425140|2020-03-20"
"hCoV-19/Germany/NRW-55/2020|EPI_ISL_425141|2020-03-20"	-129.344612619904	5.19851826388938	-0.434387514943452	0.546697173054915	-2.26789155213512	0.853663065678266	-2.10613368696785	-0.969594920098384	0.298735201535839	-1.33604669843617	"hCoV-19/Germany/NRW-55/2020|EPI_ISL_425141|2020-03-20"	"hCoV-19"	"Germany"	"NRW-55"	"2020|EPI_ISL_425141|2020-03-20"	"2020-03-20"	"Nordrhein-Westfalen"	NA	"Nordrhein-Westfalen"	"hCoV-19/Germany/NRW-55/2020|EPI_ISL_425141|2020-03-20"
"hCoV-19/Hungary/mbl1/2020|EPI_ISL_416426|2020-03-17"	-131.114544630804	4.01355596569723	-0.552760322354505	0.326155201602883	-0.833142929465723	0.31561622977247	-0.938122218447122	-0.412175652653022	0.0864767914280845	-0.311365603279061	"hCoV-19/Hungary/mbl1/2020|EPI_ISL_416426|2020-03-17"	"hCoV-19"	"Hungary"	"mbl1"	"2020|EPI_ISL_416426|2020-03-17"	"2020-03-17"	"unknown"	NA	"Hungary"	"hCoV-19/Hungary/mbl1/2020|EPI_ISL_416426|2020-03-17"
"hCoV-19/Ireland/COR-20134/2020|EPI_ISL_414487|2020-03-04"	-131.134778266096	-3.68324564558073	0.779741358616316	0.164507399438062	1.49487911670849	-0.638759313678263	2.00320060676792	-0.634924916397573	0.413061413190871	1.1697644788758	"hCoV-19/Ireland/COR-20134/2020|EPI_ISL_414487|2020-03-04"	"hCoV-19"	"Ireland"	"COR-20134"	"2020|EPI_ISL_414487|2020-03-04"	"2020-03-04"	"unknown"	NA	"Ireland"	"hCoV-19/Ireland/COR-20134/2020|EPI_ISL_414487|2020-03-04"
"hCoV-19/Ireland/Dublin-19072/2020|EPI_ISL_414584|2020-03-02"	-130.873435889701	5.14496525047498	-0.808233731599662	0.557422259075284	-1.27312947828824	0.527261990987599	-1.47652581861201	-0.938491516830514	0.25413472457835	-0.917767280025697	"hCoV-19/Ireland/Dublin-19072/2020|EPI_ISL_414584|2020-03-02"	"hCoV-19"	"Ireland"	"Dublin-19072"	"2020|EPI_ISL_414584|2020-03-02"	"2020-03-02"	"unknown"	NA	"Ireland"	"hCoV-19/Ireland/Dublin-19072/2020|EPI_ISL_414584|2020-03-02"
"hCoV-19/Ireland/Limerick-19933/2020|EPI_ISL_414585|2020-03-03"	-130.889407878182	3.17557344191744	-0.442792688801266	0.290001136572008	-0.574072554981943	0.2401178434087	-0.597635348492781	-0.285766272024743	0.0631771667152396	-0.216806184374565	"hCoV-19/Ireland/Limerick-19933/2020|EPI_ISL_414585|2020-03-03"	"hCoV-19"	"Ireland"	"Limerick-19933"	"2020|EPI_ISL_414585|2020-03-03"	"2020-03-03"	"unknown"	NA	"Ireland"	"hCoV-19/Ireland/Limerick-19933/2020|EPI_ISL_414585|2020-03-03"
"hCoV-19/Ireland/Limerick-19934/2020|EPI_ISL_414586|2020-03-03"	-131.124829877166	3.598147639144	-0.486799416495163	0.324822288582233	-0.704522073785296	0.280778089687897	-0.768536178820324	-0.336400038399675	0.0687181074838717	-0.239986643529395	"hCoV-19/Ireland/Limerick-19934/2020|EPI_ISL_414586|2020-03-03"	"hCoV-19"	"Ireland"	"Limerick-19934"	"2020|EPI_ISL_414586|2020-03-03"	"2020-03-03"	"unknown"	NA	"Ireland"	"hCoV-19/Ireland/Limerick-19934/2020|EPI_ISL_414586|2020-03-03"
"hCoV-19/Ireland/Limerick-19935/2020|EPI_ISL_414587|2020-03-03"	-131.109535148496	3.15897209337031	-0.429244358315059	0.276163788956447	-0.573428368785191	0.230164528079849	-0.621248828007214	-0.26714332039503	0.0523908234347241	-0.185866917798274	"hCoV-19/Ireland/Limerick-19935/2020|EPI_ISL_414587|2020-03-03"	"hCoV-19"	"Ireland"	"Limerick-19935"	"2020|EPI_ISL_414587|2020-03-03"	"2020-03-03"	"unknown"	NA	"Ireland"	"hCoV-19/Ireland/Limerick-19935/2020|EPI_ISL_414587|2020-03-03"
"hCoV-19/Italy/CDG1/2020|EPI_ISL_412973|2020-02-20"	-131.109535148496	3.15897209337031	-0.429244358315059	0.276163788956447	-0.573428368785191	0.230164528079849	-0.621248828007214	-0.26714332039503	0.0523908234347241	-0.185866917798274	"hCoV-19/Italy/CDG1/2020|EPI_ISL_412973|2020-02-20"	"hCoV-19"	"Italy"	"CDG1"	"2020|EPI_ISL_412973|2020-02-20"	"2020-02-20"	"unknown"	NA	"Italy"	"hCoV-19/Italy/CDG1/2020|EPI_ISL_412973|2020-02-20"
"hCoV-19/Italy/INMI1-cs/2020|EPI_ISL_410546|2020-01-31"	-131.107598560973	-6.63706328789139	1.13541571560944	0.204851494413687	3.40964191427131	-0.110229407910606	4.71252881036223	0.558674464488761	-0.452960651765382	-1.09738250309272	"hCoV-19/Italy/INMI1-cs/2020|EPI_ISL_410546|2020-01-31"	"hCoV-19"	"Italy"	"INMI1-cs"	"2020|EPI_ISL_410546|2020-01-31"	"2020-01-31"	"unknown"	NA	"Italy"	"hCoV-19/Italy/INMI1-cs/2020|EPI_ISL_410546|2020-01-31"
"hCoV-19/Italy/INMI1-isl/2020|EPI_ISL_410545|2020-01-29"	-131.0700028016	-6.66902263807727	1.65667989261567	0.257164302995697	3.82514032797643	-0.248204251031633	4.9880696275397	0.28255168386952	-0.323503556979017	-0.504052540114197	"hCoV-19/Italy/INMI1-isl/2020|EPI_ISL_410545|2020-01-29"	"hCoV-19"	"Italy"	"INMI1-isl"	"2020|EPI_ISL_410545|2020-01-29"	"2020-01-29"	"unknown"	NA	"Italy"	"hCoV-19/Italy/INMI1-isl/2020|EPI_ISL_410545|2020-01-29"
"hCoV-19/Italy/SPL1/2020|EPI_ISL_412974|2020-01-29"	-131.122900944398	-6.63564140647205	1.14130849356058	0.204669901878574	3.41127412623082	-0.110977440657312	4.71436363436051	0.558349073676326	-0.4387206080664	-1.08985774476196	"hCoV-19/Italy/SPL1/2020|EPI_ISL_412974|2020-01-29"	"hCoV-19"	"Italy"	"SPL1"	"2020|EPI_ISL_412974|2020-01-29"	"2020-01-29"	"unknown"	NA	"Italy"	"hCoV-19/Italy/SPL1/2020|EPI_ISL_412974|2020-01-29"
"hCoV-19/Italy/UniSR1/2020|EPI_ISL_413489|2020-03-03"	-131.128895464393	4.28586102708799	-0.618124144703591	0.420595813261607	-0.865612093393454	0.347759591453555	-0.983965704099176	-0.516270036832419	0.138997409572823	-0.312535446050176	"hCoV-19/Italy/UniSR1/2020|EPI_ISL_413489|2020-03-03"	"hCoV-19"	"Italy"	"UniSR1"	"2020|EPI_ISL_413489|2020-03-03"	"2020-03-03"	"unknown"	NA	"Italy"	"hCoV-19/Italy/UniSR1/2020|EPI_ISL_413489|2020-03-03"
"hCoV-19/Luxembourg/Lux1/2020|EPI_ISL_413593|2020-02-29"	-131.105746391024	3.48786318068821	-0.459955289926615	0.332027117936369	-0.620591586842396	0.21531954866509	-0.692547174415747	-0.39261942420085	0.109498335058296	-0.131480993583654	"hCoV-19/Luxembourg/Lux1/2020|EPI_ISL_413593|2020-02-29"	"hCoV-19"	"Luxembourg"	"Lux1"	"2020|EPI_ISL_413593|2020-02-29"	"2020-02-29"	"unknown"	NA	"Luxembourg"	"hCoV-19/Luxembourg/Lux1/2020|EPI_ISL_413593|2020-02-29"
"hCoV-19/Netherlands/Andel_1365066/2020|EPI_ISL_413564|2020-03-01"	-131.140733912361	-4.58990526923949	1.06639574175873	0.24281562757941	2.39051104797928	-1.67553993210545	2.26630315873606	-1.03155494717605	0.724236411436947	2.01247894235689	"hCoV-19/Netherlands/Andel_1365066/2020|EPI_ISL_413564|2020-03-01"	"hCoV-19"	"Netherlands"	"Andel_1365066"	"2020|EPI_ISL_413564|2020-03-01"	"2020-03-01"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Andel_1365066/2020|EPI_ISL_413564|2020-03-01"
"hCoV-19/Netherlands/Berlicum_1363564/2020|EPI_ISL_413565|2020-02-24"	-127.120130202436	5.16961549839619	-0.865573554122139	0.614930149148278	-1.09314714831656	0.451455897450864	-1.50991345783993	-0.91687027541103	0.133684508429028	-0.953578890058476	"hCoV-19/Netherlands/Berlicum_1363564/2020|EPI_ISL_413565|2020-02-24"	"hCoV-19"	"Netherlands"	"Berlicum_1363564"	"2020|EPI_ISL_413565|2020-02-24"	"2020-02-24"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Berlicum_1363564/2020|EPI_ISL_413565|2020-02-24"
"hCoV-19/Netherlands/Blaricum_1364780/2020|EPI_ISL_413566|2020-03-02"	-131.109535148496	3.15897209337031	-0.429244358315059	0.276163788956447	-0.573428368785191	0.230164528079849	-0.621248828007214	-0.26714332039503	0.0523908234347241	-0.185866917798274	"hCoV-19/Netherlands/Blaricum_1364780/2020|EPI_ISL_413566|2020-03-02"	"hCoV-19"	"Netherlands"	"Blaricum_1364780"	"2020|EPI_ISL_413566|2020-03-02"	"2020-03-02"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Blaricum_1364780/2020|EPI_ISL_413566|2020-03-02"
"hCoV-19/Netherlands/Coevorden_1363618/2020|EPI_ISL_413567|2020"	-129.425646471506	-5.55141397084404	1.32650972483286	0.340015789631338	3.19948037356707	-2.2851283657495	3.05201511452901	-1.54428726637924	1.1157815316068	3.07897357548852	"hCoV-19/Netherlands/Coevorden_1363618/2020|EPI_ISL_413567|2020"	"hCoV-19"	"Netherlands"	"Coevorden_1363618"	"2020|EPI_ISL_413567|2020"	"2020"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Coevorden_1363618/2020|EPI_ISL_413567|2020"
"hCoV-19/Netherlands/Dalen_1363624/2020|EPI_ISL_413568|2020-03-01"	-131.139321135135	-5.2244295689059	1.26118521215618	0.301631173822843	2.91389127296599	-2.10279796487207	2.75897541674391	-1.37538305884115	0.985231868839614	2.71240801937541	"hCoV-19/Netherlands/Dalen_1363624/2020|EPI_ISL_413568|2020-03-01"	"hCoV-19"	"Netherlands"	"Dalen_1363624"	"2020|EPI_ISL_413568|2020-03-01"	"2020-03-01"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Dalen_1363624/2020|EPI_ISL_413568|2020-03-01"
"hCoV-19/Netherlands/Delft_1363424/2020|EPI_ISL_413569|2020-02-28"	-127.968206206204	4.02170726303913	-0.431703802436389	0.582526439312793	-0.716672660490784	0.106815825254288	-0.819114470448802	-1.29260408317821	0.689076103809957	0.0670186029492543	"hCoV-19/Netherlands/Delft_1363424/2020|EPI_ISL_413569|2020-02-28"	"hCoV-19"	"Netherlands"	"Delft_1363424"	"2020|EPI_ISL_413569|2020-02-28"	"2020-02-28"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Delft_1363424/2020|EPI_ISL_413569|2020-02-28"
"hCoV-19/Netherlands/Diemen_1363454/2020|EPI_ISL_413570|2020-02-28"	-127.999309969587	5.39757265528343	0.987723480093338	0.626039885438788	-3.73550419824655	0.803372563921935	-3.57140970635835	-2.6792986061073	1.31489130866574	-0.971121856851348	"hCoV-19/Netherlands/Diemen_1363454/2020|EPI_ISL_413570|2020-02-28"	"hCoV-19"	"Netherlands"	"Diemen_1363454"	"2020|EPI_ISL_413570|2020-02-28"	"2020-02-28"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Diemen_1363454/2020|EPI_ISL_413570|2020-02-28"
"hCoV-19/Netherlands/Eindhoven_1363782/2020|EPI_ISL_413571|2020-03-02"	-131.101522615837	6.07872392555874	-0.9737853872189	0.676291794619063	-1.59478926781465	0.654524064396707	-1.92458552959835	-1.24424534733679	0.33308466042346	-1.21651738222496	"hCoV-19/Netherlands/Eindhoven_1363782/2020|EPI_ISL_413571|2020-03-02"	"hCoV-19"	"Netherlands"	"Eindhoven_1363782"	"2020|EPI_ISL_413571|2020-03-02"	"2020-03-02"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Eindhoven_1363782/2020|EPI_ISL_413571|2020-03-02"
"hCoV-19/Netherlands/Flevoland_1/2020|EPI_ISL_415460|2020-03-09"	-131.104636828326	3.75041169105319	-0.535139721582005	0.359944468919435	-0.759567114165184	0.310557859173712	-0.863044141425592	0.347655719309479	0.118275936596334	-0.156344896633404	"hCoV-19/Netherlands/Flevoland_1/2020|EPI_ISL_415460|2020-03-09"	"hCoV-19"	"Netherlands"	"Flevoland_1"	"2020|EPI_ISL_415460|2020-03-09"	"2020-03-09"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Flevoland_1/2020|EPI_ISL_415460|2020-03-09"
"hCoV-19/Netherlands/Gelderland_1/2020|EPI_ISL_414423|2020-03-02"	-131.093563160015	5.12836390192786	-0.794685401113454	0.543584911459722	-1.27248529209149	0.517308675658751	-1.50013929812644	-0.919868565200802	0.243348381297836	-0.886828013449409	"hCoV-19/Netherlands/Gelderland_1/2020|EPI_ISL_414423|2020-03-02"	"hCoV-19"	"Netherlands"	"Gelderland_1"	"2020|EPI_ISL_414423|2020-03-02"	"2020-03-02"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Gelderland_1/2020|EPI_ISL_414423|2020-03-02"
"hCoV-19/Netherlands/Gelderland_1/2020|EPI_ISL_415461|2020-03-10"	-131.160278644388	-18.383772255104	18.3629752870844	-3.59888167980172	-17.5464220491291	2.39523169849468	-11.5131603946396	-6.15371644793805	5.32452793559395	16.368988955177	"hCoV-19/Netherlands/Gelderland_1/2020|EPI_ISL_415461|2020-03-10"	"hCoV-19"	"Netherlands"	"Gelderland_1"	"2020|EPI_ISL_415461|2020-03-10"	"2020-03-10"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Gelderland_1/2020|EPI_ISL_415461|2020-03-10"
"hCoV-19/Netherlands/Gelderland_2/2020|EPI_ISL_415462|2020-03-09"	-131.120638925825	3.95456643487008	-0.579866140783401	0.397351575558032	-0.792667492705499	0.330067299022766	-0.919400518710966	-0.541929358081212	0.178202659586198	-0.431257223372051	"hCoV-19/Netherlands/Gelderland_2/2020|EPI_ISL_415462|2020-03-09"	"hCoV-19"	"Netherlands"	"Gelderland_2"	"2020|EPI_ISL_415462|2020-03-09"	"2020-03-09"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Gelderland_2/2020|EPI_ISL_415462|2020-03-09"
"hCoV-19/Netherlands/Gelderland_3/2020|EPI_ISL_415463|2020-03-09"	-131.093563160015	5.12836390192786	-0.794685401113454	0.543584911459722	-1.27248529209149	0.517308675658751	-1.50013929812644	-0.919868565200802	0.243348381297836	-0.886828013449409	"hCoV-19/Netherlands/Gelderland_3/2020|EPI_ISL_415463|2020-03-09"	"hCoV-19"	"Netherlands"	"Gelderland_3"	"2020|EPI_ISL_415463|2020-03-09"	"2020-03-09"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Gelderland_3/2020|EPI_ISL_415463|2020-03-09"
"hCoV-19/Netherlands/Haarlem_1363688/2020|EPI_ISL_413572|2020-03-01"	-131.12093599214	5.33578501748941	-0.820850115385263	0.586740871785382	-1.26160142714264	0.525629361923273	-1.52490824679327	1.70706883052822	0.279452871506728	-0.172558979505772	"hCoV-19/Netherlands/Haarlem_1363688/2020|EPI_ISL_413572|2020-03-01"	"hCoV-19"	"Netherlands"	"Haarlem_1363688"	"2020|EPI_ISL_413572|2020-03-01"	"2020-03-01"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Haarlem_1363688/2020|EPI_ISL_413572|2020-03-01"
"hCoV-19/Netherlands/Hardinxveld_Giessendam_1364806/2020|EPI_ISL_413573|2020-03-02"	-131.144461043224	-5.53279231445542	1.34882929268907	0.316118167522203	3.13593327121657	-2.22516162033035	3.11054216922641	-1.58539708699248	1.15742546952787	3.21746711791879	"hCoV-19/Netherlands/Hardinxveld_Giessendam_1364806/2020|EPI_ISL_413573|2020-03-02"	"hCoV-19"	"Netherlands"	"Hardinxveld_Giessendam_1364806"	"2020|EPI_ISL_413573|2020-03-02"	"2020-03-02"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Hardinxveld_Giessendam_1364806/2020|EPI_ISL_413573|2020-03-02"
"hCoV-19/Netherlands/Helmond_1363548/2020|EPI_ISL_413574|2020-02-29"	-131.106709725194	4.98123177514971	-0.669772614915464	0.521599510186325	-1.31623577900578	0.499894068064496	-1.51651352457939	-0.973034930576016	0.303353886045449	-0.750582906354063	"hCoV-19/Netherlands/Helmond_1363548/2020|EPI_ISL_413574|2020-02-29"	"hCoV-19"	"Netherlands"	"Helmond_1363548"	"2020|EPI_ISL_413574|2020-02-29"	"2020-02-29"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Helmond_1363548/2020|EPI_ISL_413574|2020-02-29"
"hCoV-19/Netherlands/Limburg_2/2020|EPI_ISL_414424|2020-03-03"	-131.093563160015	5.12836390192786	-0.794685401113454	0.543584911459722	-1.27248529209149	0.517308675658751	-1.50013929812644	-0.919868565200802	0.243348381297836	-0.886828013449409	"hCoV-19/Netherlands/Limburg_2/2020|EPI_ISL_414424|2020-03-03"	"hCoV-19"	"Netherlands"	"Limburg_2"	"2020|EPI_ISL_414424|2020-03-03"	"2020-03-03"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Limburg_2/2020|EPI_ISL_414424|2020-03-03"
"hCoV-19/Netherlands/Limburg_3/2020|EPI_ISL_414425|2020-03-03"	-131.094937525142	5.40848303268305	-0.850367507784172	0.580916737262604	-1.38686879777933	0.561437414846154	-1.64100880165171	-1.00919493640602	0.266976354689377	-1.01993717063401	"hCoV-19/Netherlands/Limburg_3/2020|EPI_ISL_414425|2020-03-03"	"hCoV-19"	"Netherlands"	"Limburg_3"	"2020|EPI_ISL_414425|2020-03-03"	"2020-03-03"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Limburg_3/2020|EPI_ISL_414425|2020-03-03"
"hCoV-19/Netherlands/Limburg_4/2020|EPI_ISL_414426|2020-03-03"	-131.162582404443	-8.27027846916383	2.21368035701736	0.436252809987216	4.63167367754292	-2.14098602309313	7.5049156393414	-4.03510381603154	2.90604848074001	8.38922048734308	"hCoV-19/Netherlands/Limburg_4/2020|EPI_ISL_414426|2020-03-03"	"hCoV-19"	"Netherlands"	"Limburg_4"	"2020|EPI_ISL_414426|2020-03-03"	"2020-03-03"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Limburg_4/2020|EPI_ISL_414426|2020-03-03"
"hCoV-19/Netherlands/Limburg_5/2020|EPI_ISL_414448|2020-03-04"	-131.093637986904	5.61873143128295	-0.88590341867658	0.610292783437346	-1.4350044401701	0.586663291629446	-1.71085998898449	-1.07666027146327	0.286290625496274	-1.04464203424045	"hCoV-19/Netherlands/Limburg_5/2020|EPI_ISL_414448|2020-03-04"	"hCoV-19"	"Netherlands"	"Limburg_5"	"2020|EPI_ISL_414448|2020-03-04"	"2020-03-04"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Limburg_5/2020|EPI_ISL_414448|2020-03-04"
"hCoV-19/Netherlands/Limburg_6/2020|EPI_ISL_414427|2020-03-03"	-124.702117331498	-6.94613295630983	2.01909226818578	0.448672698801879	4.50096809741986	-4.72214857283327	2.14915510512716	-1.9418173772464	1.62121158833706	3.95867571155462	"hCoV-19/Netherlands/Limburg_6/2020|EPI_ISL_414427|2020-03-03"	"hCoV-19"	"Netherlands"	"Limburg_6"	"2020|EPI_ISL_414427|2020-03-03"	"2020-03-03"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Limburg_6/2020|EPI_ISL_414427|2020-03-03"
"hCoV-19/Netherlands/Limburg_7/2020|EPI_ISL_415464|2020"	-131.142624550645	-5.17435138663867	1.21809378182187	0.225387196645693	2.4402215638802	-1.08190190582643	3.60036567702821	-1.52974857619587	1.06162047751559	3.0400720554469	"hCoV-19/Netherlands/Limburg_7/2020|EPI_ISL_415464|2020"	"hCoV-19"	"Netherlands"	"Limburg_7"	"2020|EPI_ISL_415464|2020"	"2020"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Limburg_7/2020|EPI_ISL_415464|2020"
"hCoV-19/Netherlands/Loon_op_zand_1363512/2020|EPI_ISL_413576|2020-02-29"	-129.425646471506	-5.55141397084404	1.32650972483286	0.340015789631338	3.19948037356707	-2.2851283657495	3.05201511452901	-1.54428726637924	1.1157815316068	3.07897357548852	"hCoV-19/Netherlands/Loon_op_zand_1363512/2020|EPI_ISL_413576|2020-02-29"	"hCoV-19"	"Netherlands"	"Loon_op_zand_1363512"	"2020|EPI_ISL_413576|2020-02-29"	"2020-02-29"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/Loon_op_zand_1363512/2020|EPI_ISL_413576|2020-02-29"
"hCoV-19/Netherlands/NA_1/2020|EPI_ISL_415465|2020-03-10"	-131.104636828326	3.75041169105319	-0.535139721582005	0.359944468919435	-0.759567114165184	0.310557859173712	-0.863044141425592	0.347655719309479	0.118275936596334	-0.156344896633404	"hCoV-19/Netherlands/NA_1/2020|EPI_ISL_415465|2020-03-10"	"hCoV-19"	"Netherlands"	"NA_1"	"2020|EPI_ISL_415465|2020-03-10"	"2020-03-10"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/NA_1/2020|EPI_ISL_415465|2020-03-10"
"hCoV-19/Netherlands/NA_10/2020|EPI_ISL_415466|2020-03-09"	-131.104636828326	3.75041169105319	-0.535139721582005	0.359944468919435	-0.759567114165184	0.310557859173712	-0.863044141425592	0.347655719309479	0.118275936596334	-0.156344896633404	"hCoV-19/Netherlands/NA_10/2020|EPI_ISL_415466|2020-03-09"	"hCoV-19"	"Netherlands"	"NA_10"	"2020|EPI_ISL_415466|2020-03-09"	"2020-03-09"	"unknown"	NA	"Netherlands"	"hCoV-19/Netherlands/NA_10/2020|EPI_ISL_415466|2020-03-09"
